EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-701.355	200.0	0.00636493	1.64021	0.328240209421	0.362377734171	275600
-732.126	200.0	0.0020992	1.63904	0.593198114066	0.646131715011	278200
-712.157	200.0	0.00102386	1.63738	0.60650831067	0.607287525706	280800
-707.995	200.0	0.00216649	1.63525	0.680014863737	0.694262054202	283400
-655.736	200.0	0.00379792	1.63331	0.528412101507	0.549735715516	286000
-640.705	200.0	0.00278086	1.63166	0.573785619188	0.580525149924	288600
-634.91	200.0	0.00127887	1.62999	0.532426039857	0.534423541315	291200
-696.988	200.0	0.00279391	1.62831	0.466075060106	0.493721260723	293800
-610.837	200.0	0.00296656	1.62642	0.461192963094	0.489355105987	296400
-592.801	200.0	0.00214502	1.62474	0.544841570545	0.556434864121	299000
-517.051	200.0	0.000971537	1.62291	0.553979007051	0.565817738633	301600
-565.284	200.0	0.00450054	1.61993	0.594651587758	0.61648542379	304200
-623.237	200.0	0.00109612	1.61755	0.617341413554	0.622655230865	306800
-611.944	200.0	0.00152974	1.61421	0.668589888961	0.670291714347	309400
-565.081	200.0	0.00154161	1.61066	0.627896315404	0.628584651467	312000
-480.139	200.0	0.00176351	1.60735	0.633590779925	0.639911842552	314600
-540.778	200.0	0.00235885	1.60364	0.532699458105	0.5559495568	317200
-601.619	200.0	0.00132311	1.6004	0.723402496884	0.734566444858	319800
-525.834	200.0	0.00328157	1.59704	0.707144297526	0.712569810225	322400
-518.126	200.0	0.00584188	1.59358	0.718717877534	0.730180558886	325000
-433.103	200.0	0.00208353	1.5916	0.696788879811	0.700535431623	327600
-422.417	200.0	0.00155373	1.58934	0.661191649995	0.67257756909	330200
-491.039	200.0	0.00159098	1.58697	0.729756134658	0.750988683169	332800
-383.269	200.0	0.00150903	1.58453	0.649857581885	0.709878366659	335400
-381.03	200.0	0.00134995	1.58223	0.738849595166	0.74405693431	338000
-356.268	200.0	0.00151924	1.57958	0.605243583335	0.622952207523	340600
-465.101	200.0	0.000568205	1.57696	0.613545856438	0.623969897562	343200
-338.302	200.0	0.00144279	1.57311	0.758056287898	0.772626597644	345800
-305.508	200.0	0.00293891	1.56926	0.728110989281	0.732696164982	348400
-255.641	200.0	0.00202255	1.56543	0.662366516099	0.674400358919	351000
-223.932	200.0	0.00287576	1.5617	0.706952293503	0.71549442665	353600
-255.605	200.0	0.00126224	1.55754	0.708383712608	0.749245382978	356200
-288.195	200.0	0.00107868	1.55372	0.865846309764	0.874495488209	358800
-280.011	200.0	0.00291408	1.54967	0.907626207371	0.911563328413	361400
-247.106	200.0	0.00362921	1.54619	0.891111704126	0.90496872331	364000
-242.906	200.0	0.00364676	1.5428	0.909034351825	0.913724308777	366600
