EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-132.664	200.0	0.00253127	1.26662	0.963444428281	0.964051394244	483600
-181.764	200.0	0.00165495	1.26642	0.93347912811	0.93663394635	486200
-138.65	200.0	0.0013342	1.2663	0.971815118144	0.974787293395	488800
-217.479	200.0	0.000586015	1.26601	0.930619557272	0.933735367517	491400
-214.966	200.0	0.000619579	1.26577	0.918151273822	0.922507689696	494000
-254.642	200.0	0.00236347	1.26549	0.962986502815	0.967722193385	496600
-263.997	200.0	0.00129817	1.26507	0.808239398502	0.819838110268	499200
-222.09	200.0	0.00146629	1.26472	0.921910171427	0.924729517352	501800
-245.084	200.0	0.000694496	1.26422	0.970716675485	0.975492317995	504400
-122.109	200.0	0.000438716	1.26361	0.975484926765	0.977851919972	507000
-214.958	200.0	0.0035059	1.26251	0.719376324584	0.798667599059	509600
-179.796	200.0	0.00897992	1.26123	0.886075033685	0.927884748518	512200
-223.213	200.0	0.00177222	1.26055	0.954981284011	0.963979031462	514800
-174.654	200.0	0.00238031	1.26043	0.950187349716	0.950099180847	517400
-188.296	200.0	0.00369669	1.2597	0.977377518837	0.979400932592	520000
-245.927	200.0	0.00192177	1.25901	0.847898542396	0.861638581247	522600
-290.452	200.0	0.00195333	1.25875	0.843405108134	0.865601565855	525200
-197.018	200.0	0.0111087	1.25822	0.777024008588	0.792799191651	527800
-163.308	200.0	0.00236893	1.25828	0.889189442926	0.934581369622	530400
-283.674	200.0	0.00381731	1.25822	0.824560638128	0.845541025951	533000
-204.176	200.0	0.00214247	1.25805	0.941325109789	0.949380218639	535600
-186.522	200.0	0.000738466	1.25787	0.95464108442	0.969115692967	538200
-182.731	200.0	0.000670476	1.25743	0.962343130974	0.966308003793	540800
-182.296	200.0	0.00213636	1.25573	0.959281143578	0.96174616238	543400
-170.145	200.0	0.00377471	1.25368	0.972871359304	0.974707248487	546000
